,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338
0,-157.113113403,-157.733978271,-156.951019287,-152.868103027,-151.020965576,-146.137756348,-142.578826904,-137.905960083,-135.687149048,-134.71836853,-138.379623413,-140.747436523,-142.752410889,-143.895431519,-142.859207153,-143.484436035,-141.964401245,-138.76399231,-136.453155518,-128.622467041,-126.23865509,-122.742538452,-121.223594666,-117.581771851,-110.490692139,-106.800201416,-101.649795532,-97.4752731323,-91.8241424561,-91.4572753906,-93.8472747803,-97.0063323975,-97.6679916382,-99.2118453979,-99.8121032715,-101.890182495,-102.014701843,-97.2170944214,-86.0988082886,-69.1032028198,-55.9058151245,-45.359916687,-43.4220428467,-34.5428771973,-45.5401420593,-65.6284561157,-63.4934997559,73.1036071777,151.138168335,257.829956055,349.209411621,342.005401611,411.74822998,569.123291016,610.20703125,448.631164551,505.944213867,634.347229004,754.847473145,834.840209961,833.200317383,881.65814209,832.648620605,799.917663574,767.776794434,787.198608398,725.113891602,772.225891113,766.053955078,806.265014648,912.13671875,1116.33190918,832.012817383,430.575408936,114.443756104,139.680740356,237.474136353,617.060241699,817.495117188,783.535583496,691.584838867,883.934143066,1048.58325195,1198.07348633,990.856384277,846.438659668,1116.7923584,1203.36218262,1207.43054199,1089.63452148,1078.82336426,1072.54003906,796.749938965,405.369689941,321.649078369,462.970123291,668.60949707,617.574035645,572.233459473,859.352600098,1160.20373535,1452.22497559,1444.08093262,1305.41174316,1245.12390137,1400.89123535,1313.3762207,1216.45178223,945.249633789,681.248901367,875.949401855,996.05255127,1122.15551758,1081.32055664,1152.22814941,1079.03088379,822.472229004,842.586425781,939.234619141,1043.15270996,1284.56311035,1406.04943848,1355.40344238,1000.63122559,699.552001953,436.520477295,174.425491333,67.5373840332,-18.0296440125,-82.2754745483,-196.661148071,-308.941955566,-357.559997559,-427.788330078,-456.563262939,-493.041778564,-503.13458252,-508.009979248,-507.323516846,-506.325042725,-502.415283203,-499.598907471,-496.996520996,-494.461883545,-475.602783203,-438.683105469,-408.06060791,-371.853973389,-368.829742432,-386.84552002,-390.24041748,-346.17868042,-259.543609619,-223.505950928,-148.186889648,-115.320846558,-65.1086578369,-23.4555892944,8.79768848419,31.651227951,50.0171279907,60.6453208923,106.674507141,98.8129730225,124.428749084,178.2162323,117.7865448,162.493881226,406.282653809,759.014099121,898.729858398,665.832824707,677.823364258,673.333068848,454.695953369,307.800872803,97.9882659912,186.682159424,673.132751465,887.090515137,839.777526855,722.638183594,457.033477783,411.206573486,626.080932617,603.350769043,535.543945312,262.694824219,138.747772217,595.195617676,656.60748291,520.740112305,508.752685547,550.464538574,536.013916016,532.421569824,667.431640625,634.836608887,545.734130859,624.589599609,616.534423828,508.846374512,367.539672852,281.717773438,198.630310059,106.339866638,86.2285461426,183.261703491,137.106170654,77.2273635864,79.2504425049,80.7242050171,143.718292236,363.170379639,244.747406006,117.20652771,362.638214111,414.897003174,306.864715576,245.040405273,114.52822113,164.529769897,418.947967529,379.887207031,305.639526367,229.580703735,16.9730110168,-234.800750732,-286.65057373,-378.979095459,-289.111450195,-23.8462505341,326.938720703,338.554382324,299.286590576,235.381591797,50.6237564087,11.713344574,197.696456909,182.157836914,24.8230705261,133.945892334,201.034347534,217.266342163,182.254348755,113.912979126,67.0793762207,98.1942138672,163.605575562,219.476547241,324.450775146,385.152160645,430.637817383,439.32623291,443.163299561,437.961975098,428.213378906,511.300872803,517.149658203,504.126312256,482.485687256,480.134521484,458.479675293,422.992645264,366.257354736,284.568145752,230.403747559,346.521392822,395.75894165,429.878936768,446.367553711,456.101745605,466.577514648,453.973175049,416.640136719,379.25491333,371.517913818,380.560791016,414.106140137,393.103027344,363.841766357,331.064178467,292.8984375,294.198791504,278.473449707,262.1925354,252.046218872,227.89642334,210.300445557,191.057128906,162.944763184,229.286468506,308.774475098,332.773620605,339.469482422,334.758026123,324.19241333,353.711639404,364.012084961,354.005371094,333.590454102,312.242462158,303.108764648,312.816162109,338.229217529,331.154937744,352.444732666,328.102630615,297.816772461,274.075866699,251.975921631,234.025009155,222.255081177,210.977310181,218.984771729,197.798706055,181.059555054,194.408370972,205.223327637,130.937179565,185.810791016,201.039642334,224.598739624,289.700042725,277.768188477,254.527282715,241.699768066,234.113769531,233.092666626,235.518478394,238.116516113,246.46522522,253.786437988,258.250244141,252.456573486,234.899887085,219.445022583,208.456939697,187.940551758
1,-165.141448975,-164.772125244,-161.141067505,-159.416534424,-154.718704224,-151.36730957,-144.161056519,-138.166137695,-135.836456299,-133.85395813,-135.638397217,-142.660980225,-144.698547363,-145.387908936,-145.350112915,-149.163574219,-149.42930603,-148.6925354,-143.599090576,-144.407165527,-136.089096069,-126.020980835,-121.043403625,-114.827629089,-110.166160583,-104.744544983,-98.5252685547,-94.4181671143,-91.3157043457,-90.4776000977,-91.4211959839,-92.6300506592,-95.5074996948,-95.0991668701,-98.1186904907,-100.453735352,-100.278633118,-93.7325973511,-83.7513122559,-63.2733230591,-47.7361183167,-22.3476905823,-20.6293106079,-20.9880027771,-25.2227859497,-29.5007476807,-48.0695343018,-47.1852455139,-27.7116107941,32.2644577026,121.297393799,140.070663452,88.5840759277,241.938796997,298.93963623,219.523910522,251.622055054,335.108886719,423.637084961,573.053771973,781.962890625,881.09362793,887.994934082,929.791992188,940.096130371,897.636413574,917.558959961,836.702636719,847.280212402,850.940551758,860.465026855,913.410400391,1015.33447266,611.161010742,145.07119751,93.3222198486,201.365814209,426.389801025,562.859680176,596.831420898,761.207702637,1219.52282715,1264.60986328,1074.55224609,800.814697266,855.682250977,1228.58520508,1251.83630371,1144.09875488,1000.8104248,901.662780762,802.515197754,702.829467773,554.039550781,477.520477295,364.465942383,429.402923584,489.311798096,527.422912598,610.126220703,900.499633789,1090.47363281,1164.15710449,1354.24255371,1217.79101562,1229.56677246,1150.87536621,1072.18395996,919.662963867,746.364196777,978.558532715,1213.77355957,1228.56079102,1172.98974609,1096.61499023,1221.74755859,987.980957031,912.498413086,903.36907959,942.211120605,1067.81591797,1296.0736084,1385.29577637,1073.78088379,767.986328125,434.794921875,251.324676514,67.5549316406,9.34979343414,-48.8559570312,-163.91746521,-228.344772339,-329.086700439,-385.972229004,-450.886108398,-488.406829834,-502.834228516,-510.109558105,-509.632141113,-506.633758545,-501.560516357,-496.405639648,-494.418243408,-492.642303467,-477.94140625,-462.966430664,-430.743225098,-441.850311279,-431.975830078,-419.785308838,-417.900634766,-388.442352295,-354.95980835,-265.62677002,-218.759613037,-137.494934082,-78.0855712891,-53.3829803467,-27.5686187744,-0.180288955569,28.7820587158,17.7782878876,38.9603500366,70.4323883057,88.9095993042,89.2252807617,66.2266693115,214.142913818,363.605926514,500.018585205,733.88092041,636.477722168,559.489562988,747.277893066,468.370483398,139.753601074,52.3025474548,223.864776611,645.732116699,882.953674316,654.688781738,500.604492188,370.492095947,336.27532959,372.106964111,317.632629395,188.831481934,101.224182129,85.3939361572,327.784973145,497.223388672,398.028594971,416.672332764,470.418243408,479.849243164,508.846984863,608.051269531,690.567138672,492.693756104,339.021057129,502.215576172,527.374572754,407.581176758,172.51550293,92.239906311,70.4072875977,95.6566619873,258.772827148,286.36706543,141.613098145,81.9138870239,78.3598403931,76.6594848633,172.882461548,157.667861938,90.9811859131,238.010162354,375.421691895,278.576690674,123.703445435,33.0868530273,91.0604095459,274.804901123,365.112243652,329.635528564,151.55557251,-89.8884506226,-323.133239746,-294.088256836,-336.78112793,-239.377838135,-41.139087677,175.875488281,124.497711182,65.6914367676,196.970001221,-203.412277222,-201.523513794,139.165893555,220.531509399,187.599212646,244.358886719,267.953186035,274.175048828,270.949737549,260.046386719,203.649765015,240.114471436,224.666732788,174.393585205,306.745697021,387.488983154,432.044525146,453.093841553,465.247833252,469.329437256,461.141723633,591.853759766,580.062805176,534.961486816,511.579772949,478.455535889,511.067504883,472.632324219,415.170684814,379.169921875,471.443450928,419.411010742,416.964538574,436.053527832,458.543426514,485.181854248,513.362365723,476.200408936,433.160339355,393.809295654,365.689331055,403.837158203,431.378509521,427.905426025,408.988067627,395.037414551,406.986236572,351.943359375,325.848724365,320.056640625,342.937255859,286.57043457,259.103149414,248.874420166,212.40045166,325.234619141,343.615936279,344.25894165,330.280639648,321.169067383,320.388336182,347.064422607,350.484375,335.537200928,315.372192383,297.615142822,287.852325439,292.650482178,304.449829102,314.252441406,320.946075439,309.993652344,286.437103271,266.493041992,246.431976318,222.81288147,199.245803833,165.670898438,183.807220459,163.696990967,145.911193848,183.563735962,296.431640625,208.199798584,261.211212158,244.949874878,250.729782104,262.057861328,253.944732666,245.100570679,244.073425293,237.946960449,238.27947998,243.710998535,246.547821045,252.307373047,257.652832031,254.713867188,245.575424194,223.0756073,197.590606689,169.700393677,159.182769775
2,-171.615570068,-168.492034912,-168.564559937,-163.975311279,-157.909210205,-154.63104248,-147.142410278,-143.785446167,-138.092651367,-138.172470093,-138.841918945,-143.527191162,-146.140563965,-149.239486694,-150.792541504,-151.554351807,-153.64881897,-152.584289551,-149.052627563,-146.442855835,-137.392211914,-131.031814575,-121.350074768,-115.650779724,-105.159179688,-100.006980896,-96.7664413452,-90.6139526367,-88.2442779541,-87.3146820068,-86.8906860352,-87.3387985229,-90.6930465698,-91.2858047485,-94.585105896,-92.2175979614,-93.3561706543,-90.1899108887,-69.1073760986,-44.2803192139,25.6436786652,73.3012542725,146.712799072,127.468353271,25.682094574,7.22989845276,-25.3970413208,-27.560760498,-25.8042259216,-18.3060340881,-10.3768892288,22.6937770844,30.6960506439,13.6297626495,72.3393554688,162.424057007,250.515655518,262.877868652,319.58694458,590.983032227,732.413146973,652.808166504,575.90435791,556.826782227,516.269958496,524.87310791,602.796020508,718.573547363,839.086486816,825.576416016,666.446777344,743.385375977,848.406799316,754.53918457,223.477203369,91.5756454468,144.779266357,243.52583313,287.996246338,358.544952393,814.37322998,1094.31396484,1047.8807373,854.059692383,671.517211914,888.017211914,1085.71228027,1266.65075684,1162.83288574,1116.36950684,1207.98913574,1033.07458496,820.784790039,990.217285156,861.045166016,481.177124023,676.877441406,1084.15429688,1072.76586914,797.657897949,757.317565918,862.688659668,920.692749023,1072.64697266,1190.45922852,1157.39611816,1245.64599609,1072.10461426,923.584289551,809.127990723,1008.50213623,1304.85668945,1269.31091309,1244.25830078,1219.39123535,1220.0690918,1160.08081055,1136.00830078,970.1015625,932.832580566,959.312927246,1149.22363281,1251.43908691,1212.2644043,791.102111816,464.861968994,286.676177979,119.399093628,29.6809749603,-32.2669754028,-66.4446182251,-186.41468811,-307.783935547,-360.905700684,-444.102661133,-472.347229004,-499.230133057,-505.398986816,-506.094665527,-502.028717041,-498.180969238,-485.845458984,-474.689453125,-472.0390625,-474.482330322,-481.215087891,-468.930053711,-468.697692871,-458.016357422,-462.832061768,-443.251617432,-429.621917725,-381.514801025,-292.426818848,-241.153945923,-154.936096191,-106.595497131,-70.0533065796,-60.9749603271,-39.0552215576,-19.4203128815,-13.7563438416,8.5736541748,28.1640796661,40.6278266907,33.5898513794,49.6265220642,198.064208984,277.854309082,301.094024658,430.144500732,436.693389893,559.955993652,754.37677002,312.83102417,44.290977478,32.4930419922,379.31237793,710.728393555,839.463500977,687.281616211,497.002166748,357.958404541,254.622650146,171.821243286,96.9776916504,16.1127872467,0.545886993408,40.8958816528,58.5215873718,64.7845230103,62.192779541,109.064788818,166.539138794,260.198852539,300.599151611,480.588012695,662.374450684,351.813354492,247.959732056,268.195587158,323.902832031,435.469970703,124.91053772,73.5302276611,69.2180023193,141.362869263,292.985717773,361.142272949,260.429870605,92.7028045654,76.6626358032,71.4900817871,68.5741958618,70.5818557739,85.7354736328,179.320022583,257.974578857,229.615386963,49.4085006714,10.0347290039,87.9664611816,173.099777222,296.684967041,307.117980957,107.956626892,-134.645965576,-338.145568848,-266.005950928,-301.852142334,-242.080230713,-140.150421143,-56.1628265381,-132.128555298,-294.326782227,-200.101669312,-237.679382324,-87.219909668,102.634803772,286.268951416,489.548309326,372.773803711,335.471984863,344.963745117,364.816101074,422.066223145,555.093078613,416.631713867,358.750823975,362.537567139,376.160583496,414.195709229,448.606170654,467.625396729,482.937316895,509.643798828,594.866027832,584.907958984,539.577392578,512.444763184,518.573791504,589.048461914,594.368896484,515.879089355,459.865478516,451.08505249,470.105102539,457.244598389,433.450073242,437.317047119,456.245910645,490.216461182,526.163818359,493.406799316,458.666717529,416.795654297,394.049682617,433.06652832,477.323852539,459.603668213,439.281188965,424.625549316,407.958740234,374.811187744,344.258056641,327.84173584,321.257293701,295.648376465,280.360992432,286.272155762,292.472473145,352.009124756,391.807312012,349.297088623,312.107666016,302.255981445,350.731201172,362.32119751,340.415130615,317.46194458,294.085571289,274.933410645,260.591430664,257.215637207,266.372070312,279.875579834,287.443084717,286.600341797,268.048431396,256.486206055,235.969985962,215.729736328,198.471893311,189.77305603,192.296630859,193.838272095,201.278808594,233.486190796,305.405426025,291.568389893,233.040039062,225.884094238,233.345169067,240.736618042,221.237670898,230.682250977,239.55090332,240.567977905,243.118148804,249.838424683,253.693054199,257.279510498,258.303894043,252.437973022,236.213256836,210.123291016,176.212158203,153.241821289,135.345062256
3,-175.582580566,-172.041397095,-171.161407471,-167.021606445,-164.06842041,-158.587356567,-156.100021362,-149.870864868,-144.109100342,-144.112014771,-143.207214355,-148.526855469,-150.232772827,-152.145675659,-154.958221436,-154.73677063,-154.710632324,-153.081512451,-146.772583008,-140.662567139,-136.195251465,-130.001754761,-115.538360596,-109.594421387,-103.609947205,-97.2741012573,-93.412109375,-90.6650848389,-86.9267425537,-83.2566452026,-81.9831390381,-82.9338226318,-83.0444412231,-83.4809112549,-83.1855010986,-85.8038482666,-79.3914260864,-71.587310791,-59.6282958984,6.64929580688,82.8423156738,168.950775146,314.055480957,275.925231934,76.5874710083,80.098526001,68.107131958,40.6127929688,89.9632797241,126.56237793,27.4715385437,-10.1252288818,20.0029392242,50.1315307617,80.260383606,333.609405518,503.923614502,416.688964844,460.301116943,401.301574707,312.794555664,218.419006348,170.779403687,174.528549194,200.979156494,260.249389648,309.624084473,370.269989014,446.408447266,499.690490723,621.206848145,766.527770996,803.521484375,875.806762695,367.87008667,178.211853027,279.103302002,263.364196777,242.32824707,228.78742981,410.151031494,760.363098145,812.11114502,777.721313477,638.012756348,998.700683594,1173.70874023,1097.16845703,1184.1998291,1153.08996582,1121.98010254,1091.12817383,967.206542969,1172.62512207,919.139404297,574.326049805,708.873352051,1033.73388672,1219.55456543,993.315856934,898.289428711,906.87713623,947.062805176,989.122070312,1026.9420166,1101.51818848,1169.5949707,1119.69311523,995.235900879,871.892822266,861.619750977,1251.24609375,1247.59387207,1289.37597656,1275.46643066,1228.62097168,1244.86230469,1085.03991699,1170.68200684,986.913269043,935.567565918,1034.46484375,1255.23608398,1306.41577148,851.100708008,523.561828613,309.598022461,115.598327637,18.5005435944,-15.9849538803,-64.7893218994,-127.912437439,-209.910552979,-340.132385254,-390.34274292,-456.948883057,-493.430450439,-496.122497559,-498.782684326,-489.489593506,-486.952575684,-479.408752441,-465.386047363,-457.032073975,-469.602386475,-490.159118652,-495.199310303,-491.910095215,-488.279083252,-476.549682617,-458.84262085,-440.417358398,-391.044677734,-353.498718262,-254.083511353,-203.257888794,-134.552764893,-98.2507476807,-109.791122437,-84.973526001,-67.6218338013,-63.6982116699,-60.1457748413,-29.0614776611,-26.2982940674,8.94226455688,28.0095043182,50.1049690247,137.631835938,155.698623657,143.402572632,199.854858398,509.513885498,507.90057373,100.598297119,175.014678955,206.323471069,635.30267334,828.079772949,749.640991211,512.305664062,450.942199707,328.717071533,231.713668823,100.813919067,13.2469615936,22.3669281006,15.0279092789,-3.60157680511,25.3845710754,29.5047531128,27.7314529419,50.2892875671,78.893157959,165.238708496,244.2684021,435.743011475,544.841796875,343.78729248,280.454162598,353.175842285,237.278396606,253.094833374,111.590408325,84.7999191284,92.5428924561,147.819412231,277.657348633,398.466552734,317.323516846,135.131118774,77.882598877,68.3767242432,67.2108688354,78.3157730103,134.761077881,242.303924561,253.909790039,193.557189941,20.0236320496,9.05937004089,137.546524048,240.408981323,242.383117676,208.186401367,64.3568954468,-126.598922729,-411.869842529,-325.880554199,-297.623138428,-194.937683105,-263.865325928,-266.877227783,-274.234405518,-295.102111816,-276.464447021,-185.209564209,-57.5428543091,106.976364136,259.45413208,403.439300537,361.161712646,347.801757812,372.387390137,413.771606445,472.690612793,504.829376221,495.604736328,456.230865479,443.704467773,457.170379639,468.47442627,477.200775146,475.58190918,482.666687012,489.760070801,461.132202148,429.41506958,443.361602783,442.028930664,449.346710205,479.679382324,580.671813965,500.066894531,425.230255127,471.266845703,495.936706543,459.887145996,424.113586426,418.042541504,433.173400879,463.711883545,492.878204346,488.757202148,474.782073975,445.985992432,430.998046875,456.231872559,490.936096191,472.647735596,449.280212402,429.099578857,403.274627686,372.101409912,338.016204834,304.023803711,272.901275635,276.530273438,274.747680664,270.674865723,307.22869873,348.591125488,366.417175293,338.147796631,290.277526855,235.750442505,327.855041504,331.56451416,317.290100098,296.86340332,271.988891602,249.737594604,228.203491211,214.242294312,223.065887451,242.015228271,255.500640869,265.402740479,272.553710938,244.852340698,225.655975342,209.143569946,200.114593506,210.626800537,236.47253418,275.214538574,241.488891602,233.057128906,217.901153564,227.483947754,150.945007324,183.778259277,207.637329102,218.407852173,210.353027344,227.75402832,239.255187988,243.645874023,246.023742676,255.452804565,258.730407715,260.180633545,260.940948486,255.606903076,240.873077393,204.568969727,159.042694092,106.286209106,121.459312439
4,-179.586929321,-179.699356079,-174.800506592,-172.811187744,-167.221679688,-163.216430664,-161.885894775,-155.966918945,-154.05859375,-154.04397583,-153.855987549,-151.956359863,-154.691864014,-156.416748047,-157.306747437,-157.847640991,-155.365264893,-152.036605835,-144.517929077,-136.174179077,-124.349601746,-119.339363098,-113.499534607,-104.199707031,-100.390869141,-96.135269165,-92.8793792725,-89.9025192261,-84.9481735229,-81.2948913574,-78.4583282471,-74.2360534668,-75.3552932739,-77.5314712524,-72.5103988647,-72.1993103027,-67.063583374,-59.863243103,-36.9458007812,43.4560089111,123.859786987,319.324707031,490.971557617,345.730743408,266.136505127,189.105148315,78.1118545532,137.762145996,283.292663574,289.655090332,150.002227783,13.9544668198,53.5187759399,83.6478118896,207.450668335,424.927154541,764.595825195,682.729614258,493.31427002,121.016448975,54.4680252075,83.4608917236,138.911895752,218.251739502,206.723587036,218.383071899,297.362365723,482.897521973,570.522644043,519.638366699,566.773193359,697.129089355,720.317443848,683.498718262,345.256835938,410.362823486,762.983886719,702.127197266,623.230773926,412.67678833,274.457763672,394.976074219,470.787139893,506.411743164,650.071777344,887.545043945,877.546569824,998.027526855,1071.99487305,1157.85144043,1212.5690918,1225.72192383,1240.35107422,1050.53967285,841.414245605,744.260131836,703.543518066,830.619812012,1115.06652832,1206.00268555,1068.17211914,1028.67077637,1010.07971191,1023.3414917,1050.55407715,1077.76672363,1119.44812012,1157.7064209,1072.67358398,962.687011719,953.305236816,1151.32446289,1368.4161377,1312.7076416,1292.05578613,1308.32092285,1197.06091309,1226.05175781,1200.66601562,1031.42541504,922.461975098,950.956604004,1224.79089355,1276.16516113,857.836303711,495.97088623,376.458221436,175.124862671,42.0474777222,-0.00988388061523,-42.763874054,-90.3926849365,-142.896179199,-294.015197754,-363.078643799,-437.113830566,-457.115692139,-468.492370605,-469.168945312,-478.486999512,-478.579772949,-466.698120117,-461.494018555,-462.289733887,-470.357086182,-491.217956543,-504.052124023,-501.364868164,-500.78918457,-488.652832031,-480.16897583,-454.428833008,-430.89263916,-367.62677002,-288.039642334,-248.114501953,-198.526260376,-190.524780273,-160.660888672,-196.111160278,-164.52746582,-132.04737854,-128.86416626,-86.2858886719,-93.2231903076,-15.7040462494,-44.7482795715,-35.9705657959,-8.1689453125,35.8523597717,43.4785118103,71.0245132446,134.052154541,84.0920944214,14.3874816895,197.271759033,380.154785156,724.147888184,762.883117676,528.72869873,347.726287842,305.556488037,261.219329834,183.485794067,124.677192688,65.867980957,28.6216201782,29.5104885101,10.8797168732,-7.75189208984,-5.77447509766,-6.72934913635,-8.48571681976,-8.75236797333,77.0980453491,228.018600464,444.009521484,581.989929199,325.851806641,210.837768555,428.204833984,313.980407715,226.365661621,294.409423828,392.139312744,372.812591553,195.915237427,169.864120483,303.964874268,238.773162842,96.4140777588,81.4225006104,67.8958129883,69.7369155884,119.432106018,269.078796387,371.71182251,258.220306396,72.7354354858,8.29189682007,48.2579956055,229.626998901,283.718658447,280.588500977,156.639068604,23.6502819061,-121.323783875,-318.147064209,-258.501159668,-141.155166626,-246.065185547,-320.095306396,-389.398681641,-283.943389893,-223.238555908,-149.577331543,-73.3494262695,-7.62885284424,131.994476318,184.751281738,175.892272949,244.650512695,305.870422363,367.574951172,428.1640625,501.453948975,539.344543457,521.867370605,502.543762207,492.200286865,524.559143066,556.442993164,497.952270508,462.720092773,463.618804932,477.365203857,474.945373535,359.219146729,372.537597656,360.97076416,341.248626709,341.720214844,378.942596436,443.79864502,467.063964844,468.341491699,495.644287109,423.209655762,377.966033936,370.635955811,390.58380127,427.40725708,438.318572998,489.181304932,487.739257812,467.911193848,459.15536499,462.3621521,460.99432373,467.237243652,442.352935791,419.193267822,391.522033691,362.078582764,327.40032959,287.224853516,231.943252563,269.122009277,289.16494751,228.028503418,307.812683105,349.079833984,363.89175415,350.80255127,306.957550049,244.344360352,284.084869385,297.031311035,297.451629639,285.323822021,261.329193115,235.916748047,204.728225708,164.022384644,187.267242432,207.076889038,223.310180664,234.959136963,232.753982544,220.846435547,204.150924683,193.292373657,190.805252075,204.234222412,242.824401855,266.571746826,226.258972168,216.798522949,200.886871338,216.262481689,174.564346313,165.465896606,191.587417603,217.406600952,236.134140015,239.555511475,245.187316895,249.392669678,257.31817627,261.765167236,263.824584961,265.861755371,263.854003906,260.448944092,251.409851074,206.155609131,158.457199097,136.624588013,133.051452637
5,-193.304122925,-186.240234375,-179.179138184,-177.343841553,-170.938934326,-168.650131226,-166.624389648,-165.620269775,-161.758544922,-158.616287231,-158.440826416,-156.65814209,-157.661865234,-158.706817627,-161.714523315,-160.791168213,-156.476150513,-150.218521118,-139.642456055,-130.39730835,-118.029136658,-108.575439453,-106.752799988,-102.613471985,-99.2918319702,-94.7492980957,-93.2961196899,-90.2540359497,-86.8583679199,-77.0791244507,-72.4660186768,-70.6292877197,-68.3291168213,-66.7038421631,-65.7849121094,-61.7607345581,-49.3168525696,-41.2266769409,4.88991308212,73.3927001953,164.282241821,425.64364624,581.735473633,594.488220215,441.311065674,178.585678101,4.61713409424,234.911972046,476.622528076,452.748260498,272.533416748,38.0346450806,77.5993881226,117.16456604,221.0834198,325.002319336,759.109008789,462.083312988,154.133560181,24.5373039246,167.218353271,349.044921875,488.253234863,656.121276855,450.579650879,421.607635498,379.802581787,519.310424805,779.15826416,741.545349121,649.187316895,717.862915039,641.537841797,556.566650391,356.324951172,540.63269043,737.608337402,959.67590332,966.690063477,662.011779785,464.682250977,367.867889404,457.755981445,467.811676025,574.097412109,710.224060059,846.350769043,974.665405273,1090.27880859,1175.30029297,1214.63415527,1227.50830078,1136.89208984,987.107299805,931.231079102,1037.93786621,807.158996582,798.208068848,854.315551758,1094.82287598,1206.29931641,1164.86157227,1154.51452637,1106.31188965,1083.57104492,1075.14099121,1067.22595215,1208.45678711,1246.50769043,1053.48242188,1031.97473145,1069.26477051,1276.37084961,1370.54589844,1267.37890625,1350.74157715,1331.81640625,1391.28649902,1178.42883301,1086.99377441,927.051635742,892.740905762,1015.87402344,1028.81140137,721.885253906,533.457336426,413.367919922,299.395385742,114.3175354,14.4541301727,-0.368263244629,-47.342540741,-99.0090637207,-155.367706299,-309.672088623,-389.378082275,-406.02545166,-440.971343994,-448.565734863,-458.261413574,-461.343658447,-466.413543701,-470.084533691,-483.1121521,-484.573242188,-492.395874023,-508.62677002,-512.146850586,-508.520965576,-504.566741943,-487.508361816,-465.56918335,-449.78225708,-398.476379395,-374.627380371,-316.393585205,-298.689208984,-291.557373047,-266.545593262,-268.144683838,-233.755828857,-280.214660645,-234.619186401,-231.454711914,-178.351409912,-173.152130127,-168.646942139,-122.044914246,-153.968551636,-83.992767334,-60.9145927429,-18.288230896,22.2189788818,33.1133880615,69.2690124512,245.837509155,456.959075928,686.75769043,691.520446777,399.365600586,325.925079346,393.754547119,431.069274902,200.129394531,134.51612854,118.489463806,70.4601211548,43.9935684204,17.640914917,-8.71254825592,-6.97574043274,-7.30534410477,30.2768535614,-6.99091529846,-4.22313499451,29.7635173798,63.7485198975,321.388427734,283.930419922,170.138244629,520.053344727,512.244934082,474.025604248,620.916137695,579.624938965,434.277008057,188.671203613,102.300498962,170.366424561,117.389953613,69.0864257812,69.2059555054,64.4987106323,72.0689926147,79.7086029053,254.33442688,333.738189697,150.649215698,19.1640090942,7.78273010254,150.950042725,276.207885742,236.542526245,254.377532959,57.0288925171,-60.0007133484,-37.5925788879,-261.820251465,-171.533782959,-165.589263916,-191.530776978,-223.351409912,-221.374267578,-167.27545166,-75.5811920166,34.7215690613,129.140350342,134.898605347,263.703216553,196.362258911,44.9452056885,154.566299438,265.351074219,354.373413086,426.882537842,479.731689453,482.860687256,479.198364258,517.841674805,557.11907959,544.5546875,556.528564453,464.116638184,396.484283447,418.998748779,468.122283936,484.917449951,419.065551758,357.714538574,306.512451172,253.417449951,213.286026001,328.442871094,409.137359619,429.80960083,405.12109375,374.13482666,331.850097656,291.881408691,283.267364502,324.402160645,397.608612061,502.906860352,515.132141113,493.519317627,470.65447998,457.348632812,462.828399658,465.995483398,433.415252686,426.026733398,404.246826172,378.556091309,353.081420898,318.0440979,283.244750977,294.524169922,266.269714355,316.402648926,352.723114014,343.476287842,362.729278564,379.401977539,385.997558594,375.836029053,288.434204102,240.897613525,283.641937256,293.757141113,284.034210205,262.380432129,236.512863159,205.3775177,176.488830566,174.219848633,180.466293335,191.435638428,201.470489502,207.19519043,189.318511963,175.91885376,171.09614563,168.053894043,167.667816162,157.282775879,169.616943359,164.174911499,123.807395935,217.354568481,163.43838501,110.752624512,146.564056396,180.890335083,220.006164551,260.011016846,249.83480835,249.026367188,254.811386108,264.282653809,268.101470947,268.782806396,267.065856934,265.42010498,261.153900146,246.349655151,209.56427002,160.725708008,106.020950317,161.560180664
